1,clientid,distance,error
12,10,158.82725576233173,"[0.45620263577803843, 0.43507590798988094, 0.472523572006581, 0.499157512434948, 0.5286377964732544, 0.42327928143592847, 0.4252580785226124, 0.44765842697534963, 0.4397760817268717, 0.4661914234291938, 0.40534308595877716, 0.41492457678840794, 0.37507055873134487, 0.4731981740968133, 0.39948979565966064, 0.47079540045392193, 0.3996678948315549, 0.4914527056311939, 0.45503791969296525, 0.5429449967830515, 0.38909506086927187, 0.4671833528634829, 0.37690330804821953, 0.5145645134776874, 0.4694385613333693, 0.5553346212177401, 0.41162225245596656, 0.5482301295425293, 0.610855711640209, 0.5164784544485712, 0.6301918072165213, 0.6332729163234412, 0.45613684759894146, 0.5393225127842802, 0.6149658961964225, 0.6334621962164434, 0.4781599882118147, 0.6561626088286598, 0.6584527633133042, 0.7210707809653141]"
13,11,162.73115435501117,"[0.30317711741270403, 0.27637664183251087, 0.2693699221974687, 0.2144872754597451, 0.24970210749296273, 0.23044716341623833, 0.3861245290414893, 0.43475137125022917, 0.4402820038437622, 0.42291262580990924, 0.4252161558785714, 0.3309258335080741, 0.44176865922614517, 0.40451849332880435, 0.4554408667423576, 0.44941434131856167, 0.4325621788123856, 0.4655726904872399, 0.5132276540895873, 0.5761828587522969, 0.4888185267276489, 0.5681958238885843, 0.5979389167717719, 0.6649473700101558, 0.5505790907001439, 0.5973320815738361, 0.5417553271483728, 0.6194365807994942, 0.5799564832876141, 0.6592400654252613, 0.7850392101350872, 0.7173438121502704, 0.6693368125251489, 0.7085420987855087, 0.7400040173836271, 0.608369391366629, 0.7018603015577395, 0.8222289506856604, 0.6362867241628247, 0.5985303368497641, 0.7644493348346304, 0.5871856531076616, 0.5330075668228333, 0.7090738284341465, 0.7823999064022049]"
14,12,160.74108812861704,"[0.6903696845376384, 0.6415021679065418, 0.5830832503274019, 0.5373168158981547, 0.4425470885969317, 0.4526632040859502, 0.555699928310032, 0.5560535858867584, 0.6389773215543195, 0.6129951753822718, 0.6656456105640771, 0.6765663024261755, 0.6954693984732314, 0.615504386462491, 0.6902086829494629, 0.6564990715779007, 0.6060236393766545, 0.6020936981918372, 0.7486144385403813, 0.6207188228185512, 0.6011304746731275, 0.5651326197732727, 0.649734708185014, 0.6300816135602724, 0.7394666449813799, 0.5656958340605687, 0.5912611613011847, 0.6500762893428025, 0.6028282379173437, 0.6599338333008808, 0.7040484014141839, 0.7065348204204207, 0.6671675238255872, 0.6903050733938374, 0.6415457141494081, 0.6868632991644282, 0.6357858936701992, 0.6466496586169368, 0.5756074304111569, 0.7902362922165649, 0.8015982245140308, 0.7262444869807527, 0.5994644824690307, 0.7648761717009763, 0.7588689035077745, 0.8153781243969126, 0.7580022966506236, 0.831978402359292, 0.7164175818634163, 0.8161100609878391, 0.8003876551688565]"
15,13,160.314174262491,"[0.3255499237161288, 0.20283927909918453, 0.1590770936515341, 0.18383624140873678, 0.21778195630918207, 0.02335635804427927, 0.29977092115968684, 0.21670254101324027, 0.24766453177684078, 0.214499706917733, 0.2901187700549793, 0.37180246361511415, 0.3829715193233365, 0.43349016380663485, 0.32942467731927144, 0.49417399744598717, 0.45800012578853433, 0.4615715369683667, 0.44226281095184705, 0.5188674099289645, 0.45161900974125563, 0.3260680995527336, 0.35784173817214615, 0.501983744767992, 0.5726342868352405, 0.5465362043563737, 0.49004126902043804, 0.5487388412951208, 0.5014494378370946, 0.5831311179838654, 0.5929066788609902, 0.43337051898487805, 0.6313354903691284, 0.4837298925588421, 0.46544178520863116, 0.5144122766827345, 0.6909640197568516, 0.7489937446493726, 0.7262743466077886, 0.5735374690645919, 0.7193511462864182, 0.599853498400184, 0.6573610045803356, 0.4654333423547005, 0.700935478128885, 0.6670548074557304, 0.7714555096623247, 0.7618771386803291, 0.7264744050814264, 0.7504206843596946, 0.65107391886234, 0.6042724271409132]"
16,14,160.73682290952962,"[0.422387586877655, 0.3261939749759061, 0.3492161608416693, 0.30837923117437727, 0.19426953552393178, 0.0663757473692721, 0.04977851531737498, 0.0700852263909566, -0.014434504440361429, 0.12769196614299427, 0.04979598968775267, 0.1511076906714951, 0.0776190398581299, 0.08544019471694209, 0.2707596155371045, 0.2829191411733099, 0.41032980256590335, 0.42709775425233365, 0.3981580249880047, 0.5353759034389298, 0.39000725875891296, 0.4217224786217417, 0.38581185518588357, 0.6159255328678982, 0.5301409462640323, 0.4743367040714636, 0.5870063930698497, 0.5433121854621019, 0.5688700181295671, 0.6250860813283423, 0.582013200282087, 0.6098368959952649, 0.5937980012010569, 0.655061832997109, 0.5710828160321759, 0.5608577814506289, 0.4847974469245875, 0.6051027520429381, 0.6329511804102458, 0.5815797526789644, 0.6158807185975543, 0.7980274489968615, 0.5070633874093988, 0.572753023489321, 0.6980492091401085, 0.5821478237035467, 0.6996073053652891, 0.6070104743475782, 0.8820027550578189, 0.7989952775497948, 0.6015270914184733, 0.6199974743790367, 0.6548009342655402, 0.7499906151122594, 0.6800890760311619, 0.7918181467330117, 0.8551334165425132]"
17,15,165.20656015498045,"[0.5178012713247279, 0.34851822828540335, 0.4781665789637638, 0.38053756920464044, 0.2896137978226876, 0.44226214926832863, 0.3002017996978843, 0.3478698037983781, 0.3539516778249618, 0.32332953710203416, 0.3511748260586966, 0.38158139614273756, 0.2891290635860517, 0.35879444042658415, 0.4722654873521906, 0.41713243855120946, 0.45775348153769674, 0.5200817191343701, 0.304847772686741, 0.5259804574251197, 0.42947758296065475, 0.4239011029512079, 0.6319545037851325, 0.5373647820712868, 0.5803544554203589, 0.43405253157567836, 0.6255638311937878, 0.6236814426063693, 0.7609485348762307, 0.5569001747330533, 0.4768769478227187, 0.7201032978172814, 0.7407364042342246, 0.6608195569193617, 0.635052596586032, 0.8691387716083512, 0.4846778974532408, 0.7897380755641834, 0.6923003314409915, 0.898324761307049, 0.9693313803585308, 0.6905648908409443, 0.7000219543678893, 0.8396846932667139, 0.5805261524371156]"
18,16,162.86014113282573,"[0.49102171230073954, 0.3673495819171818, 0.3280351366432278, 0.3901733312868536, 0.44880722276208257, 0.3288922786010041, 0.310667488262857, 0.3349228590149301, 0.4060839950279809, 0.4222126581702816, 0.4023020823865425, 0.4288859160246974, 0.5148499889262559, 0.5074367495214088, 0.5492547918225497, 0.5609781207784071, 0.4985759211208476, 0.5534732955726187, 0.6526873155247421, 0.5424944249662269, 0.43349650377945426, 0.5847927467681788, 0.6026648886411528, 0.5462054362765052, 0.5269460298993691, 0.6067449465518868, 0.6335297654173064, 0.6401640807518895, 0.6420158053209272, 0.6209901480965094, 0.6714649119329398, 0.6653941438537658, 0.5885446732171089, 0.5918998289403922, 0.6811047639734067, 0.670734070810715, 0.7532081195938765, 0.5883888519064073, 0.7897149800929715, 0.766596074232638, 0.7755885207914138, 0.7385706323802345, 0.8395798330502262, 0.6129500590676052, 0.8608957325749815, 0.710512127455945, 0.884099728232993, 0.6734889535003032, 0.832214562463065]"
19,17,162.71666105658647,"[0.5053222246113194, 0.47199959267074787, 0.42542247111824966, 0.4891119673130554, 0.4684981606806937, 0.5612109234219899, 0.5715831259831179, 0.6149712309661782, 0.5437208339414956, 0.44352317801969954, 0.5710132118735436, 0.6675921878553055, 0.5439736198814753, 0.6393024914547842, 0.5614899051653099, 0.6432947780827798, 0.7192780065549296, 0.6435725151390281, 0.6786880772618599, 0.6208431651982693, 0.617714565062899, 0.7767328648039574, 0.6218700356849318, 0.7152830638836698, 0.668561525915026, 0.6892101484051749, 0.719173253780917, 0.8125172484279983, 0.8120175639505343, 0.9231947935156706, 0.8703073638254967, 0.8851571388738307, 0.7915553454254789, 0.9365554814647172, 0.8526487758328132, 0.8961658510545285, 0.9207472070672915, 0.844779971360786, 0.7651154395817723, 0.8976398532835418, 0.9400002228932918, 0.7334210279110016, 1.0451692655315175, 0.8601716935937492]"
20,18,162.2811006670658,"[0.9481578042878906, 0.7714849055089736, 0.8603868353576299, 0.6910947076380056, 0.6326817399067833, 0.5830555025769112, 0.6252808270650365, 0.6388110829498387, 0.5949468439320642, 0.5730590980372461, 0.5670585604201792, 0.5769601594686738, 0.5458495273863113, 0.5886246479499462, 0.6340778891282719, 0.6408376749299991, 0.704127968234836, 0.6863122372497257, 0.619513582057019, 0.7200037095738747, 0.6615763866334305, 0.6578688807879389, 0.8164538726689528, 0.7265528285658687, 0.6899008341910143, 0.6993494658459644, 0.6564216190528182, 0.8214322806079575, 0.6930073652072741, 0.8006680186449193, 0.7856424352471668, 0.7351289148819484, 0.7942911023372524, 0.8385434619384783, 0.8472519484167802, 0.7805263920315777, 0.8696106353785628, 0.7953071898771877, 0.779196329038212, 0.9204055855334685, 0.8157630154719843, 0.9708037594430824, 1.0046715351672764, 0.9903343519344429, 0.8904101409876755, 0.8161359769865285, 0.8401992395293545, 0.7949299658751965, 0.7743114353638383, 0.8703133751580735, 1.015497786245761, 0.9006420617067921]"
21,19,157.14156880922107,"[0.7229616075147502, 0.6932284427716683, 0.7670243479756984, 0.708689314429352, 0.5226565423035288, 0.5923253605971659, 0.6118783066641663, 0.6985704670458766, 0.8333063139307665, 0.7235010189760201, 0.8525574952049972, 0.6516348528106988, 0.672409809134076, 0.7102800585417215, 0.746583522760141, 0.7974841937543612, 0.8141200713971488, 0.7595700450187062, 0.82710372888585, 0.8181329566888208, 0.8303680589112143, 0.7548543033960249, 0.6989437414910266, 0.7417583526763828, 0.7723730024952754, 0.8060196104874768, 0.8305088574334544, 0.7386655823351891, 0.8294703853138871, 0.7794933830928201, 0.8661276012885386, 0.7038609798637434, 0.7652663318511412, 0.88655674025273, 0.8606168704125771, 0.7889287503333715, 0.8274433145625917, 0.8443919983987207, 0.9128777770370049, 0.9813248313717993, 0.8987031479879477, 0.7819964999535789, 1.0532093924790462, 0.8666223799266616, 0.9418833203246887, 0.810171314537242, 0.7946143635141827, 0.8266345943027973, 1.0072990905003028, 1.0016418134810818, 0.9892900207123416, 0.9937177413247378, 0.9450691190986132]"
