1,clientid,distance,error
1,clientid,distance,error
2,0,166.99415105588224,"[1.285394911537618, 1.2869916632213314, 1.2737046534367207, 1.2931745164350954, 1.285268600588017, 1.3163161368185476]"
3,1,167.15015710091618,"[0.8002331896133469, 0.8202297815418442, 0.7917706124972603, 0.7779081157321986, 0.797716970628198, 0.8532281309874489]"
4,2,167.80641512583117,"[0.9152436076780641, 0.7920051523720683, 0.8627843983359729, 0.9192442434169129, 0.9577438044840894, 0.9749030841088403]"
5,3,165.95078833241766,"[1.189044499357574, 1.2180860655070742, 1.22355283416009, 1.2387720898651686, 1.2538111248255266, 1.2388674736733853]"
6,4,168.71141150758152,"[1.4133728651324642, 1.4410760995481957, 1.486173814828403, 1.4944073752201885, 1.57172087338273, 1.5858873264178022]"
7,5,168.06778884419887,"[1.577150052190972, 1.6133957869044933, 1.6242178721302376, 1.665955387476251, 1.66552878647594, 1.6581036884157738]"
8,6,166.73360041065902,"[1.1766950406619792, 1.1701224904272967, 1.1463741647833485, 1.1634500930917886, 1.1979215867372144, 1.2141153954225112]"
9,7,167.98704811366264,"[1.1718260096193993, 1.2950229905549304, 1.6100648245638272, 1.5978786199394626, 1.4960754198950275, 1.5465834910060394]"
10,8,167.10882612523477,"[2.0049393511034532, 2.0226185833910106, 2.0223940155440308, 2.0181775718801678, 2.038307699872384, 2.0253086681822063]"
11,9,167.57054740351424,"[1.822832573566227, 1.8025587727746497, 1.8438957050942535, 1.8263968620328261, 1.80813196645642, 1.8130095325813014]"
12,10,169.81927428178287,"[1.872444123663211, 1.8744947145838138, 1.8779790580657099, 1.8818519487007868, 1.8864961866518968, 1.8904084551372748]"
13,11,166.10098808205925,"[1.2091168445505949, 1.2474653311440804, 1.3433707858568091, 1.3182832471741905, 1.3658733550047775, 1.3681483062466666]"
14,12,166.97399295760604,"[1.3565258783503356, 1.3452666781858045, 1.4206129519079478, 1.4008298767368101, 1.3836268557290146, 1.4699485900955716]"
15,13,170.11417739129632,"[2.0535297564870936, 2.073117141370068, 2.0611355176040274, 2.0865333077835624, 2.0787800935824894, 2.082997559952811]"
16,14,167.36737440874816,"[1.831123156986218, 1.8656440655618498, 1.927391867173145, 1.914139450292521, 1.8904021713022636, 1.8757711410923181]"
17,15,167.78566101408802,"[1.4250505912246547, 1.4945487677899412, 1.4506169826456805, 1.4838193757954112, 1.4542845163260565, 1.5109689076109047]"
18,16,165.6781640617919,"[1.370051108417653, 1.3780449826349792, 1.3865903633790855, 1.3048012192606762, 1.3100365123742423, 1.2790207306146004]"
19,17,167.344949287933,"[1.371026259530935, 1.3841891003621911, 1.3974019973449776, 1.42455389286388, 1.4469140303219752, 1.4710386046969752]"
20,18,165.41825760746732,"[1.6898356631659288, 1.6913214797813219, 1.7219153836974919, 1.8175636453057582, 1.797411036546733, 1.8123082045766117]"
21,19,164.17899165220376,"[1.3022158904022283, 1.3760035721327628, 1.4047792611110983, 1.3798019653524864, 1.4475667845168518, 1.515686669920317]"
1,clientid,distance,error
2,0,166.99415105588224,"[0.7904465853531204, 0.7073825902307673, 0.6514546014261111, 0.6467856655006886, 0.6328846190548767, 0.6095629435890578, 0.6315089953763031, 0.6186594045673435, 0.6224871531988039, 0.5945552974134851, 0.6028528526399097, 0.6132396028374276, 0.5973154268856207, 0.6050525244118006, 0.5840923916596761, 0.6178643806568467, 0.5798085916368989, 0.6056031430337357, 0.5880799098961502, 0.5703178915592565, 0.5849954431036788, 0.6042538941296706, 0.6102271955532714, 0.6185533041889046, 0.6283181788720076, 0.6468735985339619, 0.6306030501353086, 0.6571612359825116, 0.616133087390007, 0.6742387017571747, 0.6618238011690952, 0.6799632690862655, 0.6665160421036919, 0.6429574430231128, 0.7085909467799377, 0.6697249024126838, 0.7445899085489575, 0.6643471903447582, 0.7562516554109961, 0.6789824264856142, 0.6665616169720309, 0.5419545118428287, 0.7389749708966009, 0.6844938552078715, 0.762601105578201, 0.6623569365001776, 0.7749374975491834, 0.562412222647749, 0.5298246232037039, 0.7874211228571892, 0.8051776356892799]"
3,1,167.15015710091618,"[0.47577845824372667, 0.4673206241454706, 0.45545166167606854, 0.3997463922802952, 0.4035579449857427, 0.42249724184043935, 0.4590385015690348, 0.4058749317022151, 0.4249179862824868, 0.41415309972109193, 0.44396737639936223, 0.4184392298642827, 0.46044467641822906, 0.5230847889587916, 0.49344109609875586, 0.5772910438421897, 0.6003575056288828, 0.63240239353995, 0.6432930839637553, 0.5869475703049818, 0.588823391242915, 0.5713538535987175, 0.5979399416205367, 0.602424451137709, 0.6024318494054101, 0.5480347002270638, 0.6674411234225917, 0.5781615137320182, 0.6402253196687444, 0.6780985754772322, 0.6266744666658103, 0.5975081628783857, 0.7136901893517279, 0.6179053875543797, 0.6978305764629795, 0.745433497820414, 0.735465236994642, 0.7802743346467218, 0.7091644331005502, 0.5918831847616992, 0.6836401399372714, 0.7481758334567651, 0.7531836158619174, 0.7104372770700038, 0.552452944960408, 0.7188655168546803, 0.6540387722691623, 0.7147016604893399, 0.8257908621987355, 0.7324546639134348, 0.8341296524778427]"
4,2,167.80641512583117,"[0.5968350481010696, 0.4769148208829732, 0.5841470986848607, 0.5981114678556847, 0.6477606353915429, 0.6731081841114377, 0.6872857659538418, 0.6745636221380757, 0.6590491679106438, 0.6477300857530739, 0.650294929776421, 0.5806678181247754, 0.635818599154369, 0.6294817479844952, 0.5388132630772704, 0.6004161335164644, 0.6397131655656169, 0.5690397245505319, 0.5934158826564278, 0.6386892997309581, 0.6045885315294555, 0.5669050547375678, 0.5657937020097628, 0.5888566877765868, 0.652430307993441, 0.6171319820628571, 0.5806672575050149, 0.6073556372919415, 0.6592006628062124, 0.5941447806441595, 0.6479355919496087, 0.7116984842535692, 0.612733996005914, 0.6753526984698734, 0.7329838417127719, 0.6374999214610102, 0.6130836323966022, 0.638520664792079, 0.6665992060125898, 0.6939488382882886, 0.6780499105517035, 0.775930499267458, 0.7485054540529792, 0.75050430360718, 0.8010400260133241, 0.8238859099931433, 0.6841822565117124, 0.7988104217348478, 0.698060042604161, 0.7530376374434491, 0.7496986774539456]"
5,3,165.95078833241766,"[0.785289272616902, 0.7166932647720164, 0.6465558918182366, 0.6244753543008862, 0.5863196776298789, 0.5729340597158568, 0.5582941145750806, 0.5616918319643838, 0.5202508429706427, 0.5375630110271952, 0.5265998861549134, 0.5576980447660044, 0.576397828303868, 0.5751784792905767, 0.5746128868659299, 0.6281751749994191, 0.6198841367191539, 0.614279246641043, 0.5768369402682676, 0.5947098487329221, 0.6848416835927875, 0.6588486984636267, 0.6230240232508312, 0.6591850072061376, 0.6677372003106464, 0.6628405357767966, 0.6270372092119987, 0.6948307507437567, 0.6473555196352261, 0.6709723393530496, 0.63594071794764, 0.6495662709046814, 0.6000749382804105, 0.6573366835446509, 0.6609581639487552, 0.5609788909931916, 0.6971582848665728, 0.7008016684434002, 0.4782405685474265, 0.611497973364314, 0.7039600194346616, 0.5038999067823764, 0.41677263777517437, 0.5352637701589114, 0.4796186301026515, 0.666784598182709, 0.6864920297042509, 0.7375265628385, 0.7082525631966569, 0.6668615913606502, 0.7426382453839713]"
6,4,168.71141150758152,"[1.0789425342076908, 0.9997547466956666, 1.0080821655907806, 0.9648519745881385, 1.0604762152669425, 1.0681054921522526, 1.0604236642383706, 1.0519580338267986, 1.049200920307985, 1.0318630802930069, 1.0414148571386312, 1.019502147036445, 1.0376605746093315, 0.906666141064194, 0.8253648100182771, 0.8362659115927671, 0.9340481970690091, 0.8382099892151426, 1.0342197606331547, 0.9383053235903258, 1.0624767359403746, 1.0477710378203933, 0.9860511590213923, 1.0812114054417914, 1.0444014714859517, 0.9589053368548408, 1.0360939561715905, 1.0807488575872697, 1.0745561994318997, 1.0755520364689577, 1.0555270815263071, 1.0799244201251375, 1.1180749748924643, 1.1140746515540252, 1.0394120291073212, 1.0429122827392776, 1.0959450377061337, 1.0370407607120655, 1.0720645274408054, 1.106231709238099, 1.1180123026716893, 1.1039712916200197, 1.1158154802357754, 1.08072858603192, 1.1156123150731296, 1.0811562939961579, 1.176502263512, 1.122826559341846, 1.179902261183816, 1.141455627247309, 1.1513206917789942]"
7,5,168.06778884419887,"[1.0931082630842075, 1.0398007018319633, 1.016283896197713, 0.995901959935662, 0.9568583747821497, 0.933970341657108, 0.9385838400743173, 0.9218931789155268, 0.9231285251656659, 0.9178223617602768, 0.9049687045851345, 0.8983084650992179, 0.9031404229140366, 0.9044738460928021, 0.9137574744663709, 0.9012781150135313, 0.9159576098793576, 0.9051169990775775, 0.8987328576644196, 0.8190155971245335, 0.8728714721807052, 0.7591556620281541, 0.7724252171653827, 0.8083428647853008, 0.8033907041354384, 0.7842486396916623, 0.8073872338573888, 0.8362187000516268, 0.9058434443017648, 0.8427010555020245, 0.84996395666457, 0.9035083756444587, 0.8628475233018754, 0.9053659308646661, 0.9242549989643694, 0.9302322241502461, 0.9603216468168725, 0.9360145644261509, 0.9594230702686414, 0.9410705840555168, 0.9704264456583378, 0.9552430876396768, 0.9760870147343842, 0.9618307198717647, 0.982624934984693, 0.9856627696509068, 0.938049100892496, 0.973472368584986, 0.9724286829420963, 0.9589548205685966, 1.0068683947579111]"
8,6,166.73360041065902,"[0.7974767107784562, 0.7239061591843113, 0.6851557440050843, 0.6738200742679151, 0.6851611146926391, 0.6883285092901003, 0.6937275459756675, 0.691646003133247, 0.6921054728624121, 0.6897002745446644, 0.6804650983944395, 0.6576916788852414, 0.6807589252692203, 0.692552896088995, 0.6765569258091387, 0.7027242773291403, 0.6680629348859517, 0.6267456317760924, 0.6996477651012253, 0.593387962103241, 0.7160186770686034, 0.7102812542052999, 0.6485284737006038, 0.5996278586042292, 0.6267583874204385, 0.7304330367140999, 0.7237936738824031, 0.7407611668450764, 0.6430086645085891, 0.568977918226871, 0.733676457774769, 0.6399532089354663, 0.6870651323239261, 0.5925387552920787, 0.7116788763439132, 0.626513409615319, 0.7851106505229225, 0.6097776037530277, 0.6763674548181716, 0.6812319181359561, 0.21988342725511356, 0.6228746455188868, 0.7887291488234504, 0.5823728020586569, 0.6855678498251889, 0.766079234886027, 0.6402375401526539, 0.8287204774877435, 0.6747508833275708, 0.7517695481500278, 0.788653636808575]"
9,7,167.98704811366264,"[0.5519803536541831, 0.6418195985835032, 0.8300585419561805, 0.7995342061178323, 0.7862231136833719, 0.7642389109504669, 0.6325771165005633, 0.6572931285401954, 0.4532125648533778, 0.6156036786768908, 0.6339711322917788, 0.5663319321325174, 0.6954138266660248, 0.3885103996545983, 0.47416135007300775, 0.33494015174991587, 0.7035313533478347, 0.6452610576726842, 0.8089934477663627, 0.5158187194126442, 0.8770058348438897, 0.886711284181422, 0.6141248171373213, 0.75645873802192, 0.8422165567658619, 0.7568270663088563, 0.5116836871177892, 0.8158852630019092, 0.8889761455320768, 0.8979961695611922, 0.8672574626204848, 0.8718484506050019, 0.9188857288169029, 0.9057545170240822, 0.7748821609714105, 0.8734737826754471, 0.9270426611966986, 0.9500761795570988, 0.9447681641384373, 0.9450423153470551, 0.9000829429462542, 0.9641658284266099, 0.9589174609765545, 0.885434411318224, 0.9686684776076016, 0.9541778543746775, 0.9808815233954773, 0.9826562325554067, 0.9515156709529734, 0.9970943262303096, 1.0196531442867622]"
10,8,167.10882612523477,"[1.294170435594435, 1.0856178418898514, 0.9552894169747121, 0.8862783113512384, 0.8426575221953492, 0.8031491101594709, 0.7619779136074195, 0.7609985609693484, 0.7168888258745434, 0.6593812609422778, 0.6435227052303842, 0.6566761160626056, 0.5660564779319184, 0.6107631281561323, 0.6155016290001454, 0.6396529029720069, 0.6806109423152278, 0.6807923601728585, 0.653672617433931, 0.6363583761155682, 0.6747550028139924, 0.6615802630583189, 0.6939820558883796, 0.6973289938189745, 0.6578496388550427, 0.6786951850643932, 0.7124002450124938, 0.7186716591358382, 0.7432296610362905, 0.6917884896668823, 0.7155954496357733, 0.706218211043994, 0.7135520933460582, 0.7442772372759544, 0.719806233801112, 0.7655044000291561, 0.7643008918364522, 0.7895597993702269, 0.7995899550432595, 0.7331112870257589, 0.8141486442962443, 0.7533379790039779, 0.7693471247209226, 0.8156249400826171, 0.8171456699206306, 0.7544115479272353, 0.8349416902190656, 0.8239905532768723, 0.8225527590187701, 0.7618755673613453, 0.8447593719821149]"
11,9,167.57054740351424,"[1.1726266232594016, 0.9689915037075976, 0.8857808656042118, 0.8079101605083087, 0.7285160419916725, 0.7959669464860457, 0.72745211258296, 0.6916839166275413, 0.6617875967494464, 0.6617876517389536, 0.7259033838085317, 0.6452921151585904, 0.6114056090132001, 0.6383942004680098, 0.6326526073671046, 0.5781221551313566, 0.6397115073624215, 0.7297168775680427, 0.620191863799529, 0.6309368631779682, 0.5679098344631623, 0.6442829803980158, 0.7203626180597135, 0.6454392665344114, 0.6970210924832507, 0.721824651424303, 0.7332586427454402, 0.8273284868390505, 0.8266264505263217, 0.6703515448699511, 0.8609268028803826, 0.7705314193119044, 0.7767201173920729, 0.8412937490118548, 0.7716677722523952, 0.7682895373904053, 0.8585369624682853, 0.8330265775471147, 0.7951589559545322, 0.8525286178368227, 0.9085110173036608, 0.8164375092299657, 0.8985148389249646, 0.8365207648331009, 0.8889697531519569, 0.8229073974812268, 0.8058628856371508, 0.9246520855940776, 0.895503852809676, 0.7791774014789785, 0.8562488199071379]"
12,10,169.81927428178287,"[1.4298863507834556, 1.3108297826555582, 1.2411214920054716, 1.1977523743378826, 1.1717680787821596, 1.151546364947087, 1.140278599283289, 1.1340949651467167, 1.126678714484643, 1.1257355504315008, 1.1203391788027566, 1.120060005185081, 1.1183874379849656, 1.116301170613753, 1.112650712813619, 1.1031204009087374, 1.1014292750019061, 1.0954082811093027, 1.0934879300226281, 1.0947284675265763, 1.0939806384817194, 1.090683226430057, 1.0959727791902774, 1.094881418869488, 1.1018272188630154, 1.1045584058316233, 1.1026555276783614, 1.102938198541963, 1.1042102264609366, 1.1011741411463452, 1.1003989814738064, 1.1047610750171, 1.104121760673657, 1.1089776830194353, 1.10453610686351, 1.1139257535168061, 1.1126941645451063, 1.1210494337044166, 1.1289571997418772, 1.1253684874966776, 1.12980168055177, 1.127112837207406, 1.1359820503421338, 1.1307505471151595, 1.128672266615739, 1.1453471087200013, 1.1378115213729527, 1.1508787674755654, 1.1572907694384327, 1.1430539332046208, 1.1363418416863789]"
13,11,166.10098808205925,"[0.6508092137775421, 0.5487387169470586, 0.600806474020821, 0.5562451474241643, 0.5501430007261691, 0.6111926296681425, 0.6093627506822512, 0.6313771197966327, 0.687938897800995, 0.6336617124230028, 0.6310564900967977, 0.6556952073520652, 0.6866076054540501, 0.6571304616645917, 0.6190817220048973, 0.566970869063626, 0.6381737189045312, 0.5359642264627804, 0.5294209479192602, 0.6021324585161129, 0.6044402162901703, 0.6603671916527195, 0.6625967492979408, 0.5843202238142835, 0.6254558073440523, 0.6641176781534525, 0.6121388055423442, 0.6832517422294115, 0.6833552804773194, 0.693163563370316, 0.6993751126121307, 0.733761911553212, 0.7258798044588242, 0.6645545478164118, 0.7059796768439578, 0.7528509993293175, 0.7711490397413174, 0.7507988431414782, 0.8046200460257945, 0.7812074830497098, 0.7963127756408281, 0.8108922532742886, 0.8124403875684805, 0.7458190054917477, 0.8084116501755094, 0.7844740220226578, 0.8224549161555268, 0.8469826959724305, 0.7835105956452109, 0.5695421815549297, 0.7967806362349681]"
