1,clientid,distance,error
12,10,158.82725576233173,"[0.4385056742722444, 0.31407179602284596, 0.36207720304497737, 0.3611199844323484, 0.2851730342680694, 0.4369533827076199, 0.3777438767694469, 0.3147718096145562, 0.40771870074598815, 0.3702707319776053, 0.28555081006485106, 0.3434730437667245, 0.21778675860146557, 0.3827471452901379, 0.4042429215039526, 0.39518316149935173, 0.5099276451139737, 0.40070888738391597, 0.4703620774662312, 0.3914667272910148, 0.387754964891759, 0.41983038243327836, 0.3798606542290014, 0.4375900444512672, 0.43224126164666665, 0.3917032332074115, 0.5418631362733256, 0.435926906410979, 0.4627329424765348, 0.46398868805259597, 0.5712195080949602, 0.43584423937512656, 0.5814435836977531, 0.5995336460776253, 0.5760632716125831, 0.6142060395003537, 0.5540071302014478, 0.48103546993235774, 0.645398240365022, 0.580754479107329, 0.6166960690483158, 0.760218131695495, 0.6722176902852264, 0.6573294250867625, 0.6211634677321941, 0.5630944180526256, 0.5619145087503479, 0.46627178830306437, 0.6322873947734093, 0.5611216659772766, 0.5963025688441381]"
13,11,162.73115435501117,"[0.28266468075321316, 0.33517139625156733, 0.2788767903541073, 0.33633135837581785, 0.36560692359483693, 0.2621290830729702, 0.26027118839950414, 0.2981226995248263, 0.40791793104080176, 0.4747875987104962, 0.5174126950661206, 0.44815795352626164, 0.4416295359028236, 0.6452371579776323, 0.5589905572684478, 0.5823331573642114, 0.5100012117009204, 0.6417046038420652, 0.5199186032752303, 0.5570742169630243, 0.5481627727120623, 0.44002376997799086, 0.6527952991988181, 0.668088300789114, 0.6631193001403444, 0.6895111679235891, 0.6151437235876296, 0.758390296642416, 0.8300061467920058, 0.6458312653537235, 0.6399113941804032, 0.5426616831869655, 0.621016608618961, 0.8140469570420584, 0.7543991648442521, 0.6876901705235873, 0.7732588578084719, 0.5907604754519143, 0.7093629529553956, 0.7686675967046285, 0.7793737966890935, 0.7470143093579562]"
14,12,160.74108812861704,"[0.6250332101136914, 0.5827186157086384, 0.5749132407173139, 0.5780246909026865, 0.4890822466922654, 0.500460690835933, 0.5645216372004658, 0.5395034057162877, 0.5963473641600989, 0.6075769387472585, 0.5364472090170365, 0.4987482034210291, 0.4885411723814326, 0.5411080532901665, 0.48662002357132966, 0.4990946059468504, 0.6334753555616176, 0.658799819510526, 0.6386440702774064, 0.6473425969782757, 0.5556114813035212, 0.716010664103907, 0.7002146639151875, 0.612210797705891, 0.7617797078486055, 0.6555569599098268, 0.6307756448822599, 0.6723491271022909, 0.6542056725108677, 0.6616376874241363, 0.5419480207086242, 0.7156685684108626, 0.6584340242154738, 0.6606536320472595, 0.7042891660424878, 0.644891878521381, 0.5873230727894831, 0.6395800427487113, 0.6305399748072897, 0.7495112839623813, 0.7280165626361221, 0.8071639266341926, 0.655881833172409, 0.7366334239550212, 0.730887661956428, 0.6672084380854341, 0.7626554696187099, 0.7878649705383498, 0.8317493013695318, 0.8785769235972929, 0.7508365123865118, 0.7673987383368972, 0.7983890631636741, 0.8240990263950928, 0.707971736927645, 0.7694440510075939, 0.8138362535411425]"
15,13,160.314174262491,"[0.29598865453472256, 0.19871111011498754, 0.048245334691312314, 0.12962545485546195, 0.15514248295281174, 0.31361917670971395, 0.3693360587343192, 0.20276094701033653, 0.2507635892482284, 0.3505412083270394, 0.30363094176595595, 0.12790450430206524, 0.32663622789252067, 0.231796695816462, 0.37103698665284135, 0.35436983060606153, 0.3370212326642189, 0.3693387974272523, 0.35708527077799346, 0.30421843622636013, 0.43782954361602167, 0.47158657921434377, 0.5138331918167269, 0.5462460971437395, 0.3715568406540084, 0.4948084074113024, 0.45674434383325163, 0.5272446926295384, 0.4676337151103364, 0.5437332517707483, 0.3327755653502745, 0.6355614593459002, 0.3578225902003101, 0.6183402668983968, 0.5688973265850412, 0.6659730047911206, 0.6460292312570322, 0.8382927500111504, 0.6443096765607315, 0.6984446529897141, 0.7239102986310887, 0.5866261381491756, 0.5580323203681256, 0.7155403256244993, 0.7479945951328228, 0.6137671807758971, 0.6991759900799673, 0.7764894363663779, 0.7480950352823628, 0.6446082778282538, 0.8091454840732368, 0.8583449543292812]"
16,14,160.73682290952962,"[0.29853972299635445, 0.3002864925590416, 0.2727041576191427, 0.25270989320095594, 0.20994814946844598, -0.032162834683776675, -0.0653230460808144, 0.03985313889661357, 0.08416733331648074, 0.22006462819536599, 0.09444117797736795, 0.14942333088974724, 0.19988958647388777, 0.24769839140688105, 0.2900511582302762, 0.31968224007745294, 0.3784098799370563, 0.540500513250934, 0.23212616864232888, 0.3742255387239072, 0.5941541978186412, 0.3587353500765567, 0.5120219321477066, 0.5171361231475351, 0.5098841331015163, 0.6434639199387773, 0.6115235302696671, 0.47709378214694753, 0.5375524737218328, 0.7635561113710414, 0.6310966476903591, 0.4703171097804066, 0.5951218725833366, 0.6294585301981271, 0.6529317946317712, 0.5935907746194796, 0.6081913769347991, 0.6580491347228694, 0.8311818980661709, 0.6645538518360737, 0.5696591732619883, 0.5558720499776002, 0.6120262297453537, 0.6623885373911569, 0.7061843065258595, 0.5905175946719405, 0.7118473940047303, 0.8719553655165503, 0.6680822462332955, 0.6349888371798752, 0.8210617548136849, 0.8396225961949173, 0.708355402133247, 0.8571763874735427, 0.8094410099394852, 0.6127465972567563, 0.8333532931042392, 0.7004921203927219, 0.7811186943663266]"
17,15,165.20656015498045,"[0.4915910235095555, 0.39193112458566237, 0.36652655911441223, 0.3480919774949888, 0.42214053240311367, 0.32759072877898426, 0.48436446063885996, 0.41217373127313006, 0.481256886719342, 0.37315974626497656, 0.34605589183881574, 0.44127296579196884, 0.49112558271767986, 0.39340310003377016, 0.4791198335878043, 0.44904726854164917, 0.4329220660106122, 0.4926996681884946, 0.3508026744766854, 0.4194272498054202, 0.5606423448339378, 0.5184694185563627, 0.5199200927330879, 0.5535979662856405, 0.4305544085736926, 0.5811553156689988, 0.67660697760857, 0.49955664908088443, 0.7373370487093408, 0.5306904161678814, 0.7995657664269034, 0.7737179665634852, 0.5838372733447112, 0.6983096953389749, 0.6933357950434956, 0.7030402365143883, 0.6613419280443391, 0.8181117143271762, 0.9925642183171024, 0.8626046267356199, 0.7392759935646055, 0.8064786520235965, 0.7750666210398172, 0.765921009873998, 0.5521096376141151, 1.0265327428796325, 0.9297654260925337, 0.825147176986687, 0.6979026334319826, 1.0624689384508093, 0.7774606306323519]"
18,16,162.86014113282573,"[0.317699631678546, 0.36243981136051884, 0.3237381175089654, 0.493549901691583, 0.4409195409672023, 0.29769443706675125, 0.35063947215157987, 0.5036591975186628, 0.4603078960043678, 0.44181170680389664, 0.4864262480891594, 0.5095736573456644, 0.559851331669527, 0.5420947437986645, 0.5129030844412745, 0.5267798699065879, 0.5643093398731243, 0.5241851378062297, 0.43479369721313726, 0.5679128996406924, 0.4818847174058971, 0.5755957895827917, 0.6928892293246186, 0.4925661723525833, 0.7052832209774801, 0.7232280221791508, 0.6738971797600314, 0.6969516989992364, 0.7126573914164616, 0.6814444733293661, 0.6524871562138752, 0.6961032034580359, 0.6381840105890011, 0.6951228171710183, 0.6053963016526446, 0.7128827438096623, 0.683702760492233, 0.6998757255329631, 0.8163203663442722, 0.6568899423170957, 0.8724218321869553, 0.7237867596598212, 0.721546049778399, 0.7469645371687097, 0.5396733931192113, 0.8015419957642717, 0.8538967672932395, 0.8254239379591982, 0.819756142447978, 0.6587009473128778, 0.3551618444494469]"
19,17,162.71666105658647,"[0.4396352320278547, 0.6082784697715887, 0.47934900119494284, 0.45555058795053505, 0.4804856294501542, 0.5404488537672365, 0.5145721186071506, 0.4560389664221398, 0.5673043934157966, 0.5291238189942995, 0.5659306145605807, 0.5804273519858585, 0.632934887304275, 0.5263684180297986, 0.6519868326935183, 0.5959943070899312, 0.6347553139606832, 0.786226803865083, 0.7612763660400854, 0.6766336530711532, 0.7357669467541612, 0.7535064463040366, 0.7225448469625153, 0.6732250745461558, 0.64107089492083, 0.7093369030269543, 0.8145545542909013, 0.7454096080099041, 0.7272906799572751, 0.694355450012297, 0.7216789044991728, 0.9313981730104945, 0.8387656434353662, 0.885100190598599, 0.9544977900347473, 0.8160028264793734, 0.9578434175810004, 0.7627679904481639, 0.7766133252362702, 0.8165849447648045, 0.783450835184747, 0.9086402714010384, 0.9885700213899001, 0.8058230014682751, 0.9479417136094659, 0.9062978053505587]"
20,18,162.2811006670658,"[0.9319140197822604, 0.7215135811603541, 0.6427591438938106, 0.7044816747912701, 0.6394509035923543, 0.6488786660847383, 0.6411034767375198, 0.579870588118633, 0.6214169225425838, 0.6651424100346445, 0.630533846847008, 0.6857824540178983, 0.6168526058783323, 0.7924538124622553, 0.6569154294895292, 0.7592350635830745, 0.8132213464086728, 0.6848722764118818, 0.6944831000534742, 0.6434056756543893, 0.6936281564742797, 0.8119248671956723, 0.6419913510452931, 0.6678070059972112, 0.6769355803355539, 0.6298236632591852, 0.6708594967052816, 0.7358043354865555, 0.6600899620281151, 0.6464989754454523, 0.5566034631310464, 0.5890330909201267, 0.7738118781399566, 0.8009460671864453, 0.8321186242247861, 0.7710109989604939, 0.7644994681024724, 0.6648729074159986, 0.793770642901289, 0.7363487322726552, 0.780832749921998, 0.7925032071596461, 0.8838036143123827, 0.8937851203217894, 0.8851290800449858, 0.8985686183852549, 0.6971381188795354, 0.8166636164559791, 0.8709901233666337, 0.9624144255183272, 0.9820403385461655, 0.7719199922944036]"
21,19,157.14156880922107,"[0.8483922428643431, 0.691235774658791, 0.6031321173216247, 0.6883017470534065, 0.6595905018027199, 0.5235360724112118, 0.5190727159110758, 0.608600151580557, 0.6872926652549977, 0.6697231752717389, 0.5510077790733967, 0.5373303566019006, 0.6359974374620212, 0.5884212917451564, 0.6431509148988295, 0.6740249902076317, 0.5839946343783886, 0.7796967175170666, 0.6483994219973495, 0.7219067376543016, 0.8758515267474125, 0.7447608189489076, 0.7092139465028169, 0.6887825068948985, 0.8016319172587199, 0.8106197382669431, 0.8404929186697367, 0.8967616613047866, 0.8795939914315807, 0.8176976306631725, 0.9722518249647099, 0.7083807960905031, 0.715267790883866, 0.9056235109230756, 0.8593378013892115, 1.0135243612891964, 1.0064292766872742, 1.0227956090913521, 1.091126309784112, 1.006521863252358, 1.1658521833865203, 0.8934640201613182, 0.9660344252933222, 1.1057079825876903, 1.017456874849281, 1.0663987609777235, 1.0516646801541902, 1.0716221401360244]"
