1,clientid,distance,error
20,18,173.30644498313856,"[0.1734087335012006, 0.03797425180213005, 0.03681609271555245, 0.029104374195242165, 0.039356853387418816, 0.09139818853932034, 0.06428550247245662, 0.03567634021514411, 0.050110867463361505, 0.07675487234040122, 0.1127597690255888, 0.025619315385824026, 0.04491528326115724, 0.028294445557128983, 0.04184934897951346, 0.038981391646240426, 0.021815950399802074, 0.038847618515858606, 0.03145025125816409, 0.049579363718955285, 0.022990841008690362, 0.05710816193996649, 0.13719249817831625, 0.043128832820892665, 0.03286595753718315, 0.03967312259016972, 0.06896680077846108, 0.11319485124902688, 0.045880310131824524, 0.020517117930908244, 0.013615528206624018, 0.04658610060897379]"
21,19,170.56696909020948,"[0.33249074234688303, 0.43158433390393397, 0.04160398385312192, 0.19079574929741164, 0.17585962821908213, 0.17211340659380592, 0.032955920752734055, 0.080160235407644, 0.043525582345564064, 0.05001620345860301, 0.038919911358797486, 0.14726386984961823, 0.12044256698254174, 0.029822800776483673, 0.035186833407077955, 0.10664959056900351, 0.07803570159295616, 0.06227747775302188, 0.10902674748143958, 0.060564300016244056, 0.04789650356316835, 0.09221263649468478, 0.01987755526045758, 0.053404101033896846, 0.07119870894316711, 0.0699511945511567, 0.18215986141143628, 0.033441024129798186]"
1,clientid,distance,error
2,0,168.2594959959101,"[0.49159321507332393, 0.34732487430433384, 0.3202902467490072, 0.2897025822810038, 0.25846156310418644, 0.23144385682746915, 0.2070675207430171, 0.18688084193568275, 0.17064126698923787, 0.1572504116769097, 0.14705120985074294, 0.13837349182035916, 0.1304014658510731, 0.12385833849075159, 0.11859473814629866, 0.11397034810062108, 0.10951131268637412, 0.10613897623853658, 0.10297726604223434, 0.10004390780413273, 0.09752848066531211, 0.09526984216105967, 0.09314178944634842, 0.09111254401082547, 0.08946452473167042, 0.08798567585883116, 0.08648418706570654, 0.08517318041073801, 0.08376570069061756, 0.0829024374785035, 0.08173030542317623, 0.08027816495635408, 0.07940555623873319, 0.07807323427144357, 0.0772447235860525, 0.07605774206776361, 0.07556807267494219, 0.07458021862874192, 0.07400555956407485, 0.0734999002541994, 0.07272718730560536, 0.07259901776045982, 0.07200414415087614, 0.0712581250635878, 0.07125063106320889, 0.07128161984138578, 0.07091849790464279, 0.07056981375484576, 0.07055794789792617, 0.0703419439462442, 0.06997483135971617, 0.06956166222106422, 0.06930743711410085, 0.06929953811216222, 0.06908035104525191, 0.06874654680685367, 0.06837250437742699, 0.06798769068657436, 0.06769140352060385, 0.0674365003166505, 0.0670238277899189, 0.06685316038189759, 0.06667643787340682, 0.06636067842305123, 0.06612555026062551, 0.06579137997512106, 0.06548022030802825, 0.06505896627215944, 0.06488742442645445, 0.06456496872093087, 0.06430226854833443, 0.06384717671781981, 0.06351962746081724, 0.06326257215399449, 0.06285423770446168, 0.06254064634757961, 0.06229785361644666, 0.06194603410891205, 0.06165666962631313, 0.061460087353284294, 0.06102542676675821, 0.06080323734440554, 0.060611239652425646, 0.06030277529661928, 0.059893497087645194, 0.05958113229610251, 0.05926165912643396, 0.05896515984408094, 0.05865015413886045, 0.05840168916614774, 0.05805276480257352, 0.05793984366093603, 0.05778333040106172, 0.05748159347543048, 0.05745426979973072, 0.057241405312816324, 0.05704961467919564, 0.05680758380998851, 0.05662801320139899, 0.05640767427614275]"
3,1,174.37781668656552,"[0.2832930302769741, 0.07920115453132295, 0.06483352705570218, 0.06097736485524463, 0.05559537210998105, 0.05034304735755716, 0.04601499873964176, 0.04207808579526415, 0.03890801924583674, 0.03591733137052077, 0.034026760259286505, 0.03236742952335522, 0.03089795798477782, 0.02970295869609438, 0.028948121636064618, 0.0279677474564132, 0.027137645043698984, 0.026678295015865473, 0.025961776826072605, 0.025305469921241625, 0.02497502546483148, 0.02449696489030557, 0.024218254877382505, 0.023816893779245396, 0.023435362556444145, 0.023150309489978215, 0.022948075107109365, 0.022610606772753762, 0.02225222469977764, 0.02195346360973366, 0.021812268277186825, 0.02153534179880236, 0.021343872610677276, 0.021084535601030893, 0.020826263504653417, 0.020872617387331323, 0.020535561573824166, 0.02035170706508998, 0.02022504244383712, 0.020187303199086567, 0.01993034996097871, 0.01982701792405861, 0.019676400246547925, 0.019520317518174415, 0.019390570106427654, 0.019269764907382185, 0.019202912677723994, 0.01912779192821802, 0.01900666436154515, 0.01893944524627975, 0.01883036806028121, 0.01869458756638346, 0.018693494056181353, 0.01860295458306735, 0.018495080449272425, 0.018431823270512987, 0.018255266094312043, 0.01819545960406271, 0.018126773046360005, 0.01801260699421348, 0.017936085264702955, 0.017880729160678024, 0.017768429754539385, 0.017699927372643216, 0.017582446851717778, 0.01748942285663479, 0.017500189664987422, 0.017381932134372755, 0.017348915436171314, 0.017268187458209055, 0.017214060053115293, 0.017178911449344317, 0.01716527356654106, 0.017090932079438202, 0.017039650668548057, 0.016956878258843813, 0.01695058099697773, 0.016888392678745992, 0.016840914071330634, 0.01679359347430764, 0.016738084008051796, 0.01672623821556995, 0.016689932694140586, 0.016610889551002504, 0.01658316592675555, 0.016542977614969284, 0.0165222593443269, 0.0164467680167825, 0.01642694929365617, 0.0163980718320065, 0.016333365582791626, 0.016227570486592402, 0.01623225311339278, 0.016218035867046884, 0.01614305697562528, 0.016091756175169884, 0.01605455499044873, 0.0160161965180088, 0.015917180023188857, 0.015891465641690347]"
4,2,181.07903904559686,"[0.7812452192352066, 0.6185141868045321, 0.5443053357395912, 0.46698722116114366, 0.3944671396099511, 0.33239450764338474, 0.27687407579947826, 0.23577034665229804, 0.20259699700312922, 0.17922750917574376, 0.16152953031318248, 0.14788343011503458, 0.13657187175380386, 0.12742331659201225, 0.12147760163382372, 0.11562133138755598, 0.1109108747025266, 0.10659372506636373, 0.10281834458323828, 0.09923299721170906, 0.09641275836358772, 0.09389122626693279, 0.09166192114817705, 0.08965150814581647, 0.08749199237957328, 0.08596254556859208, 0.08455045397071217, 0.08391174539605004, 0.08294346848271175, 0.0821833024518901, 0.08072192823216141, 0.07940331214849151, 0.07889171208982418, 0.07783847644891183, 0.07731588693885101, 0.07626781434990505, 0.07605367392691903, 0.07531322438865459, 0.07484505497638992, 0.07445723087750367, 0.07417612371715677, 0.07419232312369743, 0.07365146812797321, 0.07336150058012066, 0.07344443746984113, 0.07325008496300711, 0.07304141333234383, 0.07290098546720827, 0.07289017455485315, 0.07305899304291708, 0.07281178574651988, 0.07255964842782432, 0.07246145381435426, 0.07232609843216586, 0.07200922526177407, 0.07176551977104012, 0.07153239321798388, 0.07143943061589263, 0.07123074477984559, 0.0710941057835565, 0.07089819586371529, 0.07085681745187568, 0.07080209356549215, 0.0706275877869184, 0.07051256517043633, 0.070441834379847, 0.07012674638579695, 0.0698909230210215, 0.06989746232792503, 0.0698512263148439, 0.06985299499528555, 0.06969075844943991, 0.06968637427955218, 0.06968117254854196, 0.06937342019314588, 0.06915660227729889, 0.0691044072834322, 0.06902595867003393, 0.06897341370503875, 0.06904314956456625, 0.06869396951671498, 0.06845921177906542, 0.06836134995895997, 0.06816403483601727, 0.06780809188054279, 0.06761957527997908, 0.06740735963394003, 0.06726652595275001, 0.06705701985542237, 0.06700629097000901, 0.06678701040333353, 0.06686585985776847, 0.06673809976023234, 0.06674515162452514, 0.06689241466844768, 0.06675141157269014, 0.06671585539822292, 0.06655122806422543, 0.06647255691897432, 0.06647818835667753]"
5,3,175.4636486445999,"[1.1144308554728586, 0.8947194753404835, 0.7771168793359406, 0.6951347896720731, 0.6197774439568844, 0.5448733365566115, 0.4825463966511792, 0.42679928449014365, 0.3841622926580776, 0.34532452504143174, 0.32030952882109165, 0.2979763857355835, 0.2780646744700969, 0.26074906288981275, 0.251261217108628, 0.23938753226062556, 0.23172428808064788, 0.22501833065324847, 0.21627914280036722, 0.20831894287812136, 0.20434842907114592, 0.19820240919284432, 0.1956795103078245, 0.19155180820184814, 0.18754831152691673, 0.18543380571005938, 0.18326987285020124, 0.18068548551786712, 0.17817377190137257, 0.17580053148115507, 0.1739756367667294, 0.1721303436405175, 0.17013028332463537, 0.16757578087298128, 0.16568677272055554, 0.16626425688933624, 0.16377258778255724, 0.1617105372862678, 0.16105095085667284, 0.16046571007160815, 0.15887656927582766, 0.15858495573928372, 0.15741211779017622, 0.1564650947731812, 0.15553048859151994, 0.1545001727073791, 0.15413288367680616, 0.1536267592753309, 0.15304314730181845, 0.1521657854002119, 0.15156322884628004, 0.15006389570510517, 0.15053441503288878, 0.14972282813854845, 0.14879614522279688, 0.14796956958762453, 0.1465055689951042, 0.14612263805846323, 0.14567787379926575, 0.14450724848176164, 0.1437536414724678, 0.14315564380462475, 0.14226060025891996, 0.14152693692933402, 0.14045201982802683, 0.13964806032847182, 0.1396895464879921, 0.13881908716691266, 0.1382772275587513, 0.13752754777007306, 0.13703322382218144, 0.13672278779559952, 0.1362146842322925, 0.13589253686038696, 0.13546510273058066, 0.13469009918137065, 0.1349175022673424, 0.13433101837308253, 0.13410343075187528, 0.1336263195345794, 0.13336312140195725, 0.13325310095942566, 0.13315628326409767, 0.13245250907877448, 0.13246380513540004, 0.13206591991604003, 0.13202746138368646, 0.13141951021550963, 0.13118912787664677, 0.13086863205176216, 0.1302342518570572, 0.1296358595726608, 0.12934411404931, 0.12937198628140673, 0.12921072109065718, 0.12858294917862628, 0.12856309914795708, 0.12834510097653634, 0.1277576009769028, 0.1275683516342299]"
6,4,166.78258478912414,"[0.7169996085186648, 0.5664715138775359, 0.48329751101122204, 0.42391789865069934, 0.3812135306021605, 0.3514467494596115, 0.3153024112611495, 0.2986704509705783, 0.27978671154807516, 0.27342646273404386, 0.26210902602984043, 0.24946068165001206, 0.2419087104940752, 0.2337637232608412, 0.22483318081851517, 0.2150659112876064, 0.21044241415600035, 0.20639395960229254, 0.19891751402810717, 0.19241686704265912, 0.18783471043591776, 0.18259490943263526, 0.1787817857976744, 0.17379518238296945, 0.17068253449173162, 0.16769731072864788, 0.16416363517641153, 0.16009077118108825, 0.1581390329302841, 0.15700796224756738, 0.15327738560606838, 0.15240595516585703, 0.15142633273591477, 0.15079996197108747, 0.14994579119131732, 0.14805554018064065, 0.146457358477328, 0.1465702214021586, 0.14757183062005824, 0.14631006957586348, 0.14680181265329947, 0.14642756359286646, 0.14675501562552482, 0.1465328624145196, 0.1460972460702249, 0.14566404949625425, 0.14533169287097625, 0.14553217798158175, 0.14488149111413176, 0.14493186736282412, 0.14529426402049533, 0.14572720630687996, 0.14563111565641373, 0.14540887101753064, 0.1450581760947501, 0.1452061457406632, 0.1449994898437221, 0.1451365133995195, 0.14561794472851128, 0.1455917633692908, 0.1460006581376821, 0.14581035596939484, 0.14598862471806606, 0.14597196819700256, 0.1459152227474383, 0.14647843487602816, 0.1456586317809514, 0.14648296914490128, 0.1463194084129444, 0.1464251061934392, 0.1467515342026209, 0.14748080276983228, 0.14790915367661936, 0.14913981018572242, 0.14963549164388296, 0.1503949550635299, 0.1506462217663152, 0.15175502081648895, 0.1524985529524545, 0.15307482421278143, 0.15466612715751238, 0.1546284737393225, 0.1556587852627959, 0.1560867813966164, 0.156562136271685, 0.15679368128652516, 0.15712979381155856, 0.1574054025085677, 0.1571547421043016, 0.15703453390530195, 0.157156129799259, 0.15707606470599939, 0.15692359104405348, 0.15707733982573188, 0.15688184445058734, 0.15697158033922948, 0.15705280891231754, 0.15665873647375392, 0.15692750822416437, 0.15709192155276352]"
7,5,176.74105245269047,"[0.7319505542821071, 0.6675511843340235, 0.6438374203588821, 0.6073256670765925, 0.5644702679021806, 0.5291058631514344, 0.4983975609305125, 0.46550131437252085, 0.43939981785513704, 0.41280498741593635, 0.3928870275292387, 0.374228331772969, 0.35498828786918274, 0.33999034950173873, 0.32605765086673366, 0.3150824465276813, 0.3033552267611779, 0.29521298543812813, 0.2876345509632742, 0.2806724488615274, 0.2746330553569852, 0.2693043557093329, 0.26419355092769775, 0.2596650431204559, 0.25670873951496087, 0.25303594368480054, 0.2501501751231817, 0.24574205206553873, 0.24253989826832484, 0.24080323216865868, 0.23870028678315522, 0.23572675025853868, 0.2339706893004178, 0.23160559764817312, 0.22985479973174552, 0.22786102256516388, 0.22702620394713358, 0.2251934688606891, 0.22443411468053653, 0.22263226698552652, 0.22056068641669255, 0.22049292144511395, 0.21860654121164177, 0.2166007016888397, 0.2168245597611305, 0.2164814555727505, 0.21614096213650716, 0.21462749569271417, 0.21452588240896392, 0.21412170842031605, 0.2130898410116958, 0.2126421772879675, 0.21199990019239498, 0.21206111575861675, 0.21197524873552745, 0.211473331285104, 0.21097868202203612, 0.210054914931366, 0.20950214217102095, 0.20834762051284547, 0.20741333651792374, 0.20692149128964057, 0.20673048142349465, 0.2061983421938494, 0.20567469301178762, 0.20480300089048464, 0.20429180257763221, 0.20339759793766327, 0.20315041461891076, 0.20228551440271783, 0.20144704392419735, 0.20028462649928672, 0.19916952807073957, 0.1985409146610027, 0.1976274906155103, 0.19704953454728064, 0.1964171766888763, 0.19530458885677665, 0.19452286228764862, 0.19378514466247163, 0.19283040648748284, 0.19270111085313257, 0.1923385733218335, 0.19155707170818517, 0.1906772485947019, 0.18981716094298884, 0.18905890788693022, 0.18826035230854019, 0.18762416318788838, 0.18691761574853605, 0.18597842853228644, 0.18566661065467596, 0.1855166096363528, 0.1844024038511493, 0.18438433800533868, 0.18390467145296605, 0.18339428086353138, 0.18285559569435084, 0.18255103244805793, 0.18187973670351498]"
8,6,168.78738686567038,"[0.14618568085716477, 0.03970344882096687, 0.01785835444828077, 0.012095198946430375, 0.010243901741863978, 0.009593838885453777, 0.009221927934118395, 0.009305613578914252, 0.00926042459317938, 0.009292823704430868, 0.009319136390936233, 0.009411962155149237, 0.009477779263641501, 0.009786045253065078, 0.009756655005567353, 0.009772146371902315, 0.009876788453766428, 0.00988773061634621, 0.009968610446267907, 0.010015235325230675, 0.010108787154832941, 0.010175318020606207, 0.010341807866914255, 0.010380380988892322, 0.010427263889304888, 0.010444122534636474, 0.0105396778345576, 0.010558967932184178, 0.01063527969282234, 0.010575652208735686, 0.01065111590129072, 0.01067322062902105, 0.010671923012602443, 0.010725641615203707, 0.010757111065947431, 0.010851963294406363, 0.010877382365826737, 0.010894247987165588, 0.01089527223117564, 0.01098599127956381, 0.010972403649158913, 0.011008677810173827, 0.011027425547003693, 0.011047585651667675, 0.011036587448723602, 0.010998318429912432, 0.011025442326654892, 0.011029311299998066, 0.011026811157332991, 0.011025285489003065, 0.011023853645829642, 0.011031395867379895, 0.011030569009061795, 0.011010824138050738, 0.011000494591020473, 0.011018618309073323, 0.011054049688176547, 0.011070172302048228, 0.011081157925837392, 0.011086336865099055, 0.011126416743491565, 0.011139371079883269, 0.01114561506139865, 0.011147495249183447, 0.011178434969116016, 0.01121028362917254, 0.011255612466726453, 0.011264307537590262, 0.011294043944224261, 0.011310825710688656, 0.011356998685784634, 0.011389489001907156, 0.011437469703769737, 0.011442827585105463, 0.01148576734477076, 0.011509516359971477, 0.011522437062575615, 0.011533926810757425, 0.011553579167717152, 0.0115503207759642, 0.011573816207178449, 0.01158770700592325, 0.01158243857755827, 0.011589670998944058, 0.01159625614516954, 0.011622764876864465, 0.011627106765861372, 0.011599212035147173, 0.01161361868459694, 0.011644906961583108, 0.011650982130817646, 0.01163419695375081, 0.011642740137133503, 0.011659585164950817, 0.011647472226978999, 0.011650854499963519, 0.011666656723999884, 0.011659303272905217, 0.01164569673176818, 0.01166818763171233]"
