1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
95,mnist,FedAvg,93,0.5232572968097418,0.8291222266583015,0.9699738248025854,0.1322465343757128,0.027394048517325416,1.0204022183055463,0.5099182373212999,0.11559448574414091,26.880000000000003,2,random
96,mnist,FedAvg,94,0.811940605445347,0.7633034848571265,0.9576393577995898,0.1780077356882282,0.03845670246540406,0.9115211455373265,0.47977929092393695,0.11833335189600262,25.84,1,random
97,mnist,FedAvg,95,0.59801687976406,0.8132664119089716,0.9636809737286017,0.14095723775523117,0.035023732479954696,0.7844900963792579,0.46157239351298956,0.1028192692210099,33.91,3,random
98,mnist,FedAvg,96,0.7676700980766699,0.7608509667484172,0.9558498179968242,0.17906409354039657,0.04257114078562838,0.5447122602214223,0.3680186188744861,0.08067972055888223,26.94,4,random
99,mnist,FedAvg,97,0.40786450080188774,0.8716135287743113,0.976789629644017,0.1201113545545918,0.022915752135384035,0.4004756280796093,0.34680590715907056,0.06820669642163231,25.580000000000002,1,random
100,mnist,FedAvg,98,0.476009487241355,0.8483431243939998,0.9706747949756278,0.12294186468670111,0.030208259009320972,0.5488372561033211,0.391015813819294,0.08506720119386788,30.37,3,random
101,mnist,FedAvg,99,0.8201247110910904,0.740432327610791,0.9586776664874233,0.20584452715198473,0.03204665904809162,0.9588099430836966,0.48531090249715364,0.10940573801961535,32.17,3,random
102,mnist,FedAvg,100,0.4292765132967323,0.860092397193863,0.9757506739074522,0.12110409652748226,0.026172780675918314,0.359719631612308,0.3224811407800359,0.06427818181818182,37.69,1,random
103,mnist,FedAvg,101,0.6878796960855987,0.7738550162550619,0.9631118463108076,0.1919435056197772,0.030598361176349988,0.33929060216518303,0.30285096599727107,0.059243963312502174,37.69,2,random
104,mnist,FedAvg,102,0.3402319190824052,0.891176638339132,0.9811680630922737,0.08851084050012778,0.018362126004685855,0.33787694886616204,0.3053229535263572,0.06653223370146064,33.91,2,random
105,mnist,FedAvg,103,0.7717388121332254,0.7499572235213597,0.9555752057383728,0.2067461103302919,0.04094699481501527,0.36368621130679557,0.32241132500064296,0.06303303111641316,24.45,2,random
106,mnist,FedAvg,104,0.4028410945949158,0.862601950607426,0.9766389948570132,0.08603152597652575,0.016138176594541302,0.32185409862517833,0.29523918861139,0.06295710387395437,36.19,1,random
107,mnist,FedAvg,105,0.6779941970690032,0.763987908515371,0.9628807254917945,0.1574347926744255,0.024637009855590575,0.3616380993022693,0.2972467787575441,0.06400269882243037,29.11,5,random
108,mnist,FedAvg,106,0.5332856624596936,0.8146922945303142,0.9704017861751391,0.13090831142169929,0.020901302720748857,0.7405472542676352,0.45291107512189155,0.09785079753719364,37.69,3,random
109,mnist,FedAvg,107,0.6550605584435262,0.7899960075286603,0.9662936042607279,0.14160818626393964,0.026193700521060403,0.8686760571257275,0.47669233021794477,0.10857310134520325,37.69,1,random
110,mnist,FedAvg,108,0.9193890198283834,0.7057548622597388,0.947203611848631,0.2707138539106851,0.05732918740633263,0.5043574482488813,0.36193995780928706,0.07490572511506183,37.69,4,random
111,mnist,FedAvg,109,0.3380405453826469,0.8904922146808875,0.9803282229589847,0.0961661205524936,0.01862472507616599,0.49277586653551597,0.3748353603976389,0.07256819859566271,26.880000000000003,2,random
112,mnist,FedAvg,110,0.5583631181540993,0.8282096617806423,0.9665988120467143,0.15374631888969184,0.040069018483418276,0.44353132625346675,0.3588021896130395,0.07032809438501306,29.11,2,random
113,mnist,FedAvg,111,0.4873984719866591,0.844863970797924,0.9716821707681327,0.12831228903102757,0.0286270048842823,0.3617921150361798,0.3167771032591121,0.0626709327824567,25.84,2,random
114,mnist,FedAvg,112,0.6767498570221785,0.7939314435635658,0.9626390542539911,0.174511805917322,0.03880263065177212,0.5748657169108097,0.3899892341441292,0.07771142857142857,32.51,3,random
115,mnist,FedAvg,113,0.5938627592738813,0.8151485769691439,0.9661095332377054,0.16286942511595406,0.0289937888646321,0.5737687775026015,0.4048470101550614,0.08975863139558185,25.880000000000003,2,random
116,mnist,FedAvg,114,0.5541943927909574,0.8033422688644271,0.9663215212638869,0.14609943854939728,0.025180989810112676,0.5782023264725571,0.40407141346677933,0.08252831839746967,29.11,1,random
117,mnist,FedAvg,115,0.7179448019084261,0.7541208007756801,0.9589686744997779,0.24832098692245252,0.04537064850001398,0.7725118682718205,0.4494711529128855,0.09642087800939206,32.17,2,random
118,mnist,FedAvg,116,0.3446839547195798,0.8799406832829522,0.9801285328915429,0.08158555852205288,0.013311193376522961,0.4492536274642827,0.3479848512739771,0.07199166940339354,33.93,0,random
119,mnist,FedAvg,117,0.5048641037894379,0.8433810528717276,0.971764493266198,0.1266162288425076,0.026150442941263015,0.44464164599673894,0.3533739187331407,0.073048384953188,26.880000000000003,3,random
120,mnist,FedAvg,118,0.8894185212010649,0.7326755261506873,0.9528872235015206,0.23280869650282215,0.050600948031858606,0.43403998225813234,0.34535561486226457,0.06129019928676316,36.19,2,random
121,mnist,FedAvg,119,0.5547114651997901,0.8169166714196088,0.9714020303674659,0.14439189929340815,0.02325470817090785,0.3497574005083982,0.3165525088738059,0.06369915757875745,33.91,2,random
122,mnist,FedAvg,120,0.5075578617994168,0.8339131922660127,0.9733072923421786,0.11593073682796175,0.02009723071139389,0.9101882890241827,0.45555382672059724,0.10914942340412122,32.17,2,random
123,mnist,FedAvg,121,0.40773454894010086,0.8591227970113501,0.9776658476021937,0.10510859630445547,0.017701253297949138,0.3807786374183044,0.3243869094060655,0.06482137208981954,21.560000000000002,2,random
