1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
52,mnist,FedVOI,51,0.4061163428531825,0.8660240688986482,0.9874236212113132,0.08256226128505503,0.013414997118598533,0.013949565272175744,0.05971857699581,0.008887921036000215,65.03,0,random
53,mnist,FedVOI,52,0.4007988359670635,0.867050704386015,0.9877382545011786,0.08201881201602963,0.013070944736834728,0.012965627607413367,0.05762519810870547,0.008493782805237,69.0,0,random
54,mnist,FedVOI,53,0.3959644212373383,0.8688187988364798,0.9879624751775039,0.08167807286791584,0.012822338742960307,0.011112397764358784,0.05316219026429026,0.007506446300487272,65.28,0,random
55,mnist,FedVOI,54,0.39336503371398845,0.8692180459704557,0.9880811639283545,0.08168341798667435,0.012710790089311537,0.010682368013570899,0.05210753667078793,0.007127727399557249,66.16,0,random
56,mnist,FedVOI,55,0.3925038935018607,0.8697883990189927,0.9881086305782752,0.08009047652698652,0.012722321694156049,0.011569425412526561,0.05426006555337515,0.007284671121575865,54.49,0,random
57,mnist,FedVOI,56,0.39008193332673324,0.8705298579820909,0.9881962056308995,0.08003720819440271,0.012697305417885694,0.011182894208080402,0.053348678317292446,0.007047109580389319,66.16,0,random
58,mnist,FedVOI,57,0.3874842079026659,0.8705298579820909,0.9882936300270523,0.08043973000547197,0.012610359695235922,0.010507726284647498,0.051595528670938376,0.006237680536908956,54.96,0,random
59,mnist,FedVOI,58,0.3852815955736203,0.8706439285917983,0.9884247491908161,0.0805437321102889,0.012256908545633424,0.01030822623509897,0.050974145591023624,0.006123645292997982,66.07000000000001,0,random
60,mnist,FedVOI,59,0.3816338945198497,0.8717275993840187,0.9886336356062353,0.08026985779786959,0.012033661505963545,0.010493703714338299,0.05147371460003698,0.006335843412568203,56.95,0,random
61,mnist,FedVOI,60,0.37663928507166844,0.8734386585296299,0.9889591690876243,0.07823474009214872,0.011413836391303197,0.009388267904197906,0.04858149557731545,0.0058125615917079,65.12,0,random
62,mnist,FedVOI,61,0.3722919110382825,0.8744652940169966,0.9892457409074771,0.07716321415819145,0.010866019188093011,0.008626783228595484,0.04659349770557825,0.005715643774938855,58.6,0,random
63,mnist,FedVOI,62,0.36833149857161024,0.8753208235898021,0.9894620596673532,0.07917658885969182,0.010563489934374663,0.007249797101051193,0.04259620225568463,0.004918198283386678,65.03,0,random
64,mnist,FedVOI,63,0.3650393950821454,0.8764615296868762,0.9896256274077,0.0766113178405465,0.010426192634477588,0.0070865367778251845,0.042130684310285105,0.004632111804861434,44.25000000000001,0,random
65,mnist,FedVOI,64,0.36210411550015864,0.8776592710888039,0.9897796732708922,0.07686798332637018,0.010308315582810326,0.006895042778668276,0.04157882413310862,0.0044368740955137475,44.25000000000001,0,random
