1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
69,Cifar100,FedAvg,67,4.168905001666579,0.13806417254693118,0.7735932903618753,0.0628403941947206,0.1852500690568563,0.41030914543645997,0.32668250846885244,0.007308780063749638,26.16,4,random
70,Cifar100,FedAvg,68,3.8285365381949643,0.15350818799094662,0.7850589063812425,0.07542047675252428,0.21687429524806087,0.19227485275467457,0.22723435111360704,0.004842091197594789,36.41,1,random
71,Cifar100,FedAvg,69,3.6592691162701607,0.1613633337771269,0.7919427632065164,0.0732094556443986,0.20643544084780646,0.18722111736574396,0.22162626042354502,0.004838030751869093,27.06,4,random
72,Cifar100,FedAvg,70,3.7204352885197816,0.1530422047663427,0.7904854979243947,0.06979552105668785,0.2057398262087189,0.2188619509658051,0.2415314883038618,0.005208268482490273,32.6,2,random
73,Cifar100,FedAvg,71,3.8199795112797736,0.14532019704433496,0.7918979347282528,0.06727836534942018,0.18610311772315347,0.26591323074538653,0.2673999551918709,0.00580984940984941,36.41,3,random
74,Cifar100,FedAvg,72,3.8428011662025487,0.14891492477699375,0.7918327868911297,0.06824170271997089,0.17748932510957421,0.34638377884438226,0.3015574256095608,0.006600936037441498,37.81,2,random
75,Cifar100,FedAvg,73,3.356508451045053,0.16662228731194248,0.8145610406979507,0.0914730435854437,0.07722284636480851,2.0268646749462484,0.6915883211088923,0.016953086419753086,23.52,1,random
76,Cifar100,FedAvg,74,3.7889950734698483,0.15117827186792704,0.7940063337181364,0.07022821843724027,0.1601565953712461,0.3510596540383886,0.3022240400061697,0.006526988443235895,28.81,3,random
77,Cifar100,FedAvg,75,3.91647353444773,0.1500465983224604,0.786849657130031,0.06967062376613097,0.17619879062460914,0.3562548343190836,0.3066276917076116,0.006613498491345085,37.81,2,random
78,Cifar100,FedAvg,76,4.247401226759758,0.13174011449873518,0.7762034214117428,0.06053975397798791,0.1928298416955034,0.3666300082147682,0.31584026694171413,0.00674500537056928,26.16,2,random
